date,strategy,spy
2020-01-16,227804.1408647785,177897.84273467868
2020-01-17,227783.858681236,178451.57899203477
2020-01-21,227077.3813194717,178102.1416444248
2020-01-22,227879.01686310687,178123.667632977
2020-01-23,227694.17824885552,178327.96654272315
2020-01-24,225388.96669430987,176742.06273395123
2020-01-27,220848.06822834365,173909.0194613322
2020-01-28,224004.82543340305,175731.40317276947
2020-01-29,223613.82441403583,175586.28273322378
2020-01-30,224282.7493791817,176156.1094870395
2020-01-31,219231.14956957585,172957.46637707815
2020-02-03,221417.03771887984,174242.29431920985
2020-02-04,226106.18330105967,176897.91017113664
2020-02-05,230478.34316414225,178940.7912786888
2020-02-06,232438.94276045644,179542.8710186965
2020-02-07,230388.9326316927,178585.95443562255
2020-02-10,232083.04986752497,179919.1798553604
2020-02-11,233707.82832620083,180230.98271964036
2020-02-12,236156.78021557827,181392.1982124604
2020-02-13,237480.75955125163,181198.6802953086
2020-02-14,237582.76360146035,181488.9391727181
2020-02-18,236453.037985316,181021.2528746164
2020-02-19,238456.2238075884,181886.7380012979
2020-02-20,236982.6032550812,181139.5378217445
2020-02-21,233135.85054300624,179274.0841348846
2020-02-24,223841.7702658394,173328.42971324036
2020-02-25,217043.51721858108,168076.1964964053
2020-02-26,216514.02861686065,167457.97226498343
2020-02-27,207871.96522863323,159937.08703725244
2020-02-28,207909.85634548104,159265.17382267732
2020-03-02,215787.2115578022,166162.34533193923
2020-03-03,208623.59422484765,161404.7238972144
2020-03-04,216993.17183394928,168189.0819480772
2020-03-05,209122.32541095745,162598.13838127189
2020-03-06,205118.3956857836,159910.2515448349
2020-03-09,188806.00036006668,147422.17246540403
2020-03-10,197760.6457764724,155050.4896543961
2020-03-11,187685.72545514465,147492.02393828967
2020-03-12,167128.31808042782,133380.38856843865
2020-03-13,182399.39267236053,144782.62011245955
2020-03-16,160567.13627049088,128939.96049429094
2020-03-17,171027.72631954454,135901.68297173228
2020-03-18,158137.09723670984,129020.57496145269
2020-03-19,159568.07179520637,129294.7523415617
2020-03-20,151439.271750722,123722.90499035332
2020-03-23,147435.43465833378,120559.50258740304
2020-03-24,164663.97148336365,131482.61890127312
2020-03-25,169318.21143937204,133450.9329765745
2020-03-26,180533.0933330316,141243.09785518632
2020-03-27,173623.76421941264,137036.08097045298
2020-03-30,180896.21212240463,141486.4441162402
2020-03-31,178313.1508565626,139377.50918094
2020-04-01,167947.35054987855,133104.87931278374
2020-04-02,171072.92486660986,136176.2923114778
2020-04-03,167214.34341471718,134207.9962344946
2020-04-06,181001.9804099845,143222.23791887748
2020-04-07,181541.7522234383,143368.25827433253
2020-04-08,186731.9621126583,148180.8825694383
2020-04-09,189318.1781703386,150435.81086271626
2020-04-13,187982.2343938466,149062.29620771576
2020-04-14,195035.39606179635,153458.5564090314
2020-04-15,190655.09020027608,150197.89109459592
2020-04-16,192792.0458677317,150922.44938986946
2020-04-17,197328.608771704,154999.68040215285
2020-04-20,193639.14238557324,152268.92157179327
2020-04-21,186488.0957166817,147645.5495924289
2020-04-22,193033.2631402547,150922.44938986946
2020-04-23,194102.2335930687,150911.63240063877
2020-04-24,197615.53928464037,153015.14984216454
2020-04-27,199950.171368992,155221.38368558628
2020-04-28,200585.9900980312,154507.64237954342
2020-04-29,206309.9021887516,158552.3864274984
2020-04-30,202191.85920126288,157076.164369761
2020-05-01,196366.33777892997,152917.79693908844
2020-05-04,198598.38240170665,153339.55152917575
2020-05-05,201544.72205307503,154756.39713521264
2020-05-06,199143.2422829762,153707.2931663824
2020-05-07,202817.43779575475,155562.03785392077
2020-05-08,208991.34615085853,158136.03133286734
2020-05-11,210015.41165051836,158168.42830560482
2020-05-12,207065.96045394387,155015.93288347614
2020-05-13,202889.1689043133,152274.3390655677
2020-05-14,205483.5714190788,154096.66878205043
2020-05-15,206839.12131638892,154804.97459600063
2020-05-18,213160.7025649574,159520.31798130306
2020-05-19,212356.5440822086,157881.8770817419
2020-05-20,216774.921664066,160563.9864580407
2020-05-21,214022.38866114712,159455.416045919
2020-05-22,215305.77354461187,159758.2557477416
2020-05-26,216808.0002178538,161726.58782136117
2020-05-27,219257.10361855652,164132.90896807317
2020-05-28,218285.5773045545,163830.08726456875
2020-05-29,221639.578301851,164560.09905025308
2020-06-01,222793.6769085771,165225.20890055335
2020-06-02,223835.60424257265,166593.27906430216
2020-06-03,225877.2910645548,168810.32989695456
2020-06-04,224398.5973678316,168366.9413284059
2020-06-05,229998.6426828083,172682.07411049146
2020-06-08,231072.11512378184,174769.42906228485
2020-06-09,230066.55104486915,173466.15284401097
2020-06-10,228696.1801623424,172498.25728684268
2020-06-11,216106.1564130441,162553.9525101216
2020-06-12,216991.32914303688,164500.57861200708
2020-06-15,220706.47100102,166036.37510294505
2020-06-16,224259.3081440837,169232.15648031462
2020-06-17,223641.31197920855,168529.19616686608
2020-06-18,223481.7941194482,168594.04410729557
